shoes,total_hands,initial_balance,strategy,card_counting,betting,wins[num],losses[num],ties[num],win_rate[num]%,winrate[balance]%,median,std,min_balance,max_balance,sharpe_like,brokes,broke_rate%,profit_count[num],profit_rate%,performance[sec]
26000,1179022,500,stand14,hilo,card_counting,501213,592180,85629,42.51091158604335,93.97835384615385,475.0,80.60907451815498,104,1383,-0.3735091979309317,0,0.0,7569,29.111538461538462,25.270
26000,1188591,500,random,dont,20p,383817,759216,44769,32.31321381846469,5.398992307692307,12.0,53.06887493025814,0,2218,-8.913040630372333,1282,4.930769230769231,46,0.17692307692307693,23.202
26000,1117189,500,stand19,dont,20p,416235,634348,66578,37.258282378278516,18.33316153846154,43.0,181.65614920667934,0,5888,-2.2478412874595834,67,0.25769230769230766,578,2.223076923076923,23.396
26000,1126913,500,stand18,dont,20p,459740,580371,86794,40.7966953736118,39.41951538461538,84.0,387.64962945752984,0,13219,-0.7813819492122293,14,0.05384615384615384,2129,8.188461538461539,24.472
26000,1138080,500,stand17,dont,20p,474031,559456,104592,41.65185369381212,52.04843846153846,118.0,516.5959559126047,0,13250,-0.46411088772221976,4,0.015384615384615385,3146,12.1,23.620
26000,1150481,500,stand16,dont,20p,486222,565934,98321,42.262644103271946,53.57731538461539,120.0,506.4293902959114,0,12746,-0.4583332395880442,9,0.03461538461538461,3214,12.361538461538462,24.393
26000,1164346,500,stand15,dont,20p,495089,577383,91869,42.5209625015352,53.36466153846153,116.0,558.8584630592723,0,26289,-0.4172374719553306,9,0.03461538461538461,3125,12.01923076923077,24.186
26000,1178753,500,stand14,dont,20p,501808,591415,85523,42.571342765956366,50.739184615384616,109.0,531.4465149066147,0,26336,-0.46345976502707387,16,0.06153846153846154,2933,11.28076923076923,24.142
26000,1191381,500,random,hilo,card_counting,384298,761939,45144,32.256515757763474,76.56847692307693,402.0,81.06051227295565,79,1011,-1.4453105723056585,0,0.0,515,1.9807692307692308,24.902
26000,1116894,500,stand19,hilo,card_counting,414982,635135,66777,37.15500307101659,85.14751538461537,440.0,75.62999211318554,102,1085,-0.9819176361381106,0,0.0,2440,9.384615384615385,24.398
26000,1127087,500,stand18,hilo,card_counting,459131,581171,86785,40.736074500016414,91.2416,463.0,75.52452507677634,130,1383,-0.5798381380813997,0,0.0,5624,21.630769230769232,24.740
26000,1138269,500,stand17,hilo,card_counting,474862,558486,104921,41.71790675139181,93.99196153846154,475.0,75.73771674992204,117,1151,-0.3966345117965706,0,0.0,7444,28.630769230769232,24.474
26000,1150165,500,stand16,hilo,card_counting,484673,567632,97860,42.13943216842801,94.22992307692307,475.0,77.84322349924746,133,1127,-0.37062165874545916,0,0.0,7678,29.530769230769234,24.871
26000,1164047,500,stand15,hilo,card_counting,494553,577620,91874,42.48565564792487,94.34955384615384,476.0,78.38317956175135,118,1248,-0.3604374168946959,0,0.0,7764,29.861538461538462,24.979
26000,1179062,500,stand14,hilo,card_counting,500400,592551,86111,42.440516274801496,93.95076923076923,474.0,79.05637290651471,107,1362,-0.38258969813756005,0,0.0,7484,28.784615384615385,24.930
26000,1088924,500,random,dont,30p,348025,688338,40354,32.3227923400485,1.1795384615384616,1.0,32.180411767958866,0,3099,-15.354132546690144,14110,54.26923076923077,18,0.06923076923076922,22.455
26000,1097386,500,stand19,dont,30p,405979,622405,65532,37.11244739084171,7.050253846153846,7.0,160.86233342022956,0,8879,-2.8891084748543463,4577,17.603846153846153,232,0.8923076923076922,23.389
26000,1120733,500,stand18,dont,30p,455923,577864,85752,40.72417307481025,23.595130769230767,19.0,581.6556374453033,0,33624,-0.6567878338319557,1666,6.407692307692307,1096,4.2153846153846155,23.737
26000,1133854,500,stand17,dont,30p,471693,557141,104268,41.628467693111475,37.873823076923074,29.0,1057.8871405524424,0,97997,-0.2936332929173987,1059,4.073076923076923,1790,6.884615384615385,24.809
26000,1146304,500,stand16,dont,30p,483904,564005,97700,42.23989162096317,37.089092307692304,30.0,859.7203061208386,0,43627,-0.3658800847462198,1000,3.8461538461538463,1818,6.992307692307692,24.593
26000,1159369,500,stand15,dont,30p,492773,574369,91377,42.53473615883727,40.44853846153846,28.0,1147.936533405388,0,62440,-0.25938481704123634,1168,4.492307692307692,1820,7.000000000000001,25.596
26000,1173163,500,stand14,dont,30p,497318,589440,85360,42.42900458827524,35.648761538461535,24.0,1075.960877600775,0,98083,-0.29904079135772904,1410,5.4230769230769225,1661,6.388461538461539,24.347
26000,1191033,500,random,hilo,card_counting,384797,761655,44581,32.30783697848842,76.6833076923077,403.0,80.83067688950106,67,847,-1.4423170264655343,0,0.0,545,2.0961538461538463,24.092
26000,1117186,500,stand19,hilo,card_counting,415774,634985,66427,37.216184234317296,85.163,440.0,74.94974049670283,75,940,-0.9897966224881529,0,0.0,2462,9.46923076923077,25.111
26000,1126980,500,stand18,hilo,card_counting,458807,581786,86387,40.71119274521287,91.18032307692307,464.0,75.97621052689905,126,1629,-0.5804235866669311,0,0.0,5484,21.092307692307692,24.731
26000,1137992,500,stand17,hilo,card_counting,474795,558303,104894,41.722173793840376,93.86493846153846,474.0,77.07168416282192,129,1357,-0.39801008665520937,0,0.0,7302,28.084615384615386,25.008
26000,1150323,500,stand16,hilo,card_counting,485256,567285,97782,42.18432561984764,94.25864615384614,475.0,78.45009506932313,118,1645,-0.36592395720364945,0,0.0,7695,29.596153846153843,24.709
26000,1164326,500,stand15,hilo,card_counting,494676,578008,91642,42.486039133369864,94.30613846153845,476.0,78.55957100622508,107,1267,-0.3623913334512958,0,0.0,7736,29.753846153846155,25.213
26000,1178905,500,stand14,hilo,card_counting,501048,592520,85337,42.50113452737922,93.93404615384615,475.0,78.86514006857466,133,1430,-0.38457763727290584,0,0.0,7562,29.084615384615386,24.672
26000,66521,500,random,dont,full,13021,26000,1500,32.13395523308902,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,10.561
26000,71674,500,stand19,dont,full,16900,26000,2774,37.00135744624951,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,10.903
26000,76518,500,stand18,dont,full,20693,26000,3825,40.96163743616137,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,11.490
26000,78843,500,stand17,dont,full,21955,26000,4888,41.54760327763374,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,11.142
26000,78777,500,stand16,dont,full,22219,26000,4558,42.0997783125225,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,11.169
26000,78296,500,stand15,dont,full,22189,26000,4107,42.42963132935597,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,10.892
26000,77381,500,stand14,dont,full,21646,26000,3735,42.12841322667912,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,10.859
26000,1190985,500,random,hilo,card_counting,384207,761858,44920,32.25960024685449,76.58396153846154,403.0,81.1763586748123,57,721,-1.4422942124899767,0,0.0,541,2.080769230769231,23.682
26000,1117122,500,stand19,hilo,card_counting,415251,634929,66942,37.17149962134843,85.2363,440.0,74.8746487636625,96,986,-0.9858944411613041,0,0.0,2489,9.573076923076924,23.837
26000,1127222,500,stand18,hilo,card_counting,459733,580898,86591,40.784601436096885,91.44783076923076,465.0,76.20002255824987,120,1045,-0.5611657938966924,0,0.0,5648,21.723076923076924,24.330
26000,1137950,500,stand17,hilo,card_counting,473943,559375,104632,41.64884221626609,93.8234,474.0,78.10414997943057,115,1385,-0.3954079265715496,0,0.0,7291,28.042307692307695,24.728
26000,1150764,500,stand16,hilo,card_counting,485657,567047,98060,42.203006002968465,94.35201538461538,475.0,78.84587888173473,114,1270,-0.35816612710071655,0,0.0,7600,29.230769230769234,24.106
26000,1164070,500,stand15,hilo,card_counting,493986,577909,92175,42.436107794204815,94.41836153846154,476.0,79.28329916691769,96,1357,-0.35200594073332286,0,0.0,7811,30.04230769230769,24.867
26000,1178762,500,stand14,hilo,card_counting,501412,591747,85603,42.53717035330287,94.12377692307692,475.0,79.2308438518231,127,1400,-0.37082926239639347,0,0.0,7582,29.161538461538463,24.536
26000,1044411,500,random,dont,ma,334990,663499,38645,32.29958713146035,70.85383076923077,508.0,231.59590629479524,0,530,-0.6292462094228356,7465,28.71153846153846,15196,58.44615384615385,21.220
26000,1057220,500,stand19,dont,ma,392066,599241,62573,37.202148252172925,87.49548461538461,514.0,177.63998821219607,0,530,-0.3519622893038696,3447,13.257692307692306,19947,76.71923076923078,22.788
26000,1093188,500,stand18,dont,ma,444314,563528,83487,40.713112177904186,94.36426153846153,516.0,139.57931880389955,0,530,-0.2018830049405933,1912,7.3538461538461535,22365,86.01923076923077,23.005
26000,1113059,500,stand17,dont,ma,462600,545838,103260,41.61202053075566,96.63449230769231,517.0,122.40818889889098,0,532,-0.1374706922217268,1406,5.407692307692308,23130,88.96153846153845,23.644
26000,1124956,500,stand16,dont,ma,474221,552911,96444,42.206401703133565,96.75186153846154,517.0,122.63951838291197,0,533,-0.13242625641259217,1409,5.4192307692307695,23210,89.26923076923077,23.075
26000,1137398,500,stand15,dont,ma,482881,563326,89775,42.507803820835186,96.56286153846155,518.0,125.18263952057222,0,533,-0.13728494920310455,1446,5.561538461538461,23226,89.33076923076923,23.116
26000,1150308,500,stand14,dont,ma,487739,577541,83567,42.45465236014891,96.47846153846153,518.0,126.06209216594259,0,532,-0.13967475872536164,1492,5.7384615384615385,23140,89.0,23.654
26000,1191013,500,random,hilo,card_counting,384693,761770,44550,32.299647442975015,76.55106923076923,403.0,81.29987378795259,65,801,-1.4421259023347672,0,0.0,532,2.046153846153846,23.337
26000,1117274,500,stand19,hilo,card_counting,414874,634906,67494,37.13269976746975,85.227,440.0,74.98174044684798,106,898,-0.9851065013936348,0,0.0,2419,9.303846153846154,24.196
26000,1127012,500,stand18,hilo,card_counting,459385,581140,86487,40.76132286080361,91.27093846153846,464.0,76.47250915605481,108,1200,-0.570731994725611,0,0.0,5700,21.923076923076923,23.906
26000,1138344,500,stand17,hilo,card_counting,474170,559206,104968,41.65436809962542,93.83922307692308,474.0,77.52093774325708,98,1683,-0.3973621257963175,0,0.0,7277,27.98846153846154,24.085
26000,1150344,500,stand16,hilo,card_counting,485399,567277,97668,42.19598659183688,94.36240000000001,475.0,77.73779751415908,120,1205,-0.36260353266203427,0,0.0,7670,29.5,24.764
26000,1163938,500,stand15,hilo,card_counting,494433,578272,91233,42.47932450010224,94.29551538461538,475.0,78.38372253886773,129,1211,-0.3638819662179199,0,0.0,7652,29.430769230769233,24.517
26000,1178963,500,stand14,hilo,card_counting,501250,591940,85773,42.516177352469924,94.00273846153846,475.0,78.47049586266837,120,1004,-0.38213480573369785,0,0.0,7546,29.023076923076925,24.823
26000,1191080,1000,random,dont,5,384099,762063,44918,32.247959834771805,92.73146153846153,925.0,31.497495955664917,810,1050,-2.3076559710554356,0,0.0,268,1.0307692307692307,22.423
26000,1117288,1000,stand19,dont,5,415305,634784,67199,37.1708100328653,95.77925,955.0,30.7446810740144,845,1095,-1.3728390903906311,0,0.0,1925,7.403846153846154,22.968
26000,1126903,1000,stand18,dont,5,459203,580877,86823,40.74911505249343,97.66011538461538,975.0,31.20081819467155,860,1095,-0.749943351095909,0,0.0,5254,20.20769230769231,23.956
26000,1137923,1000,stand17,dont,5,472994,559898,105031,41.56643287814729,98.32876923076923,985.0,31.24831965883554,865,1120,-0.5348226040558399,0,0.0,7051,27.119230769230768,23.126
26000,1150411,1000,stand16,dont,5,486104,566574,97733,42.254811541266555,98.4525,985.0,31.840556848544608,855,1115,-0.4860153694424903,0,0.0,7449,28.65,23.610
26000,1163776,1000,stand15,dont,5,494442,577444,91890,42.486011053673565,98.4038076923077,985.0,31.99877775648029,865,1120,-0.4988291489880587,0,0.0,7301,28.08076923076923,23.543
26000,1178846,1000,stand14,dont,5,500355,592445,86046,42.444475359801025,98.22903846153847,980.0,32.306465954318654,850,1115,-0.5481755698582693,0,0.0,7008,26.953846153846158,23.394
26000,1191116,1000,random,hilo,card_counting,385100,761186,44830,32.331024014453675,75.94435769230769,800.0,161.67766209031774,99,1904,-1.4878766798504388,0,0.0,498,1.9153846153846152,24.057
26000,1117066,1000,stand19,hilo,card_counting,415712,634406,66948,37.21463190178557,84.76785,875.0,151.82120345217285,174,2237,-1.0032953008963914,0,0.0,2599,9.996153846153847,23.704
26000,1126972,1000,stand18,hilo,card_counting,459866,580664,86442,40.80545035724047,91.11778076923078,925.0,156.32138853749507,237,2326,-0.5682024266716865,0,0.0,5877,22.603846153846156,24.729
26000,1137831,1000,stand17,hilo,card_counting,473738,559211,104882,41.63518132306116,93.59502692307692,945.0,156.65919389175127,275,2480,-0.40884757018147316,0,0.0,7518,28.915384615384614,24.358
26000,1150528,1000,stand16,hilo,card_counting,485885,566964,97679,42.23147980753185,94.27680384615384,949.0,162.13215702443568,270,2554,-0.3529957448838223,0,0.0,7900,30.384615384615383,24.623
26000,1163845,1000,stand15,hilo,card_counting,494192,578031,91622,42.462011693997056,94.19297307692308,950.0,158.76388183863722,271,2678,-0.3657649873400681,0,0.0,7975,30.673076923076927,25.275
26000,1179117,1000,stand14,hilo,card_counting,501104,591873,86140,42.498242328793495,93.87736153846153,947.0,159.77996374064008,246,2395,-0.3831918795198204,0,0.0,7729,29.72692307692308,24.679
26000,1191000,1000,random,dont,10,384628,761841,44531,32.294542401343406,85.4918076923077,850.0,62.93451610668998,630,1090,-2.3052838418741857,0,0.0,244,0.9384615384615386,22.904
26000,1117007,1000,stand19,dont,10,414742,635725,66540,37.12975836319737,91.50065384615385,910.0,61.560910622725224,670,1180,-1.380640095779971,0,0.0,1877,7.219230769230769,23.177
26000,1126899,1000,stand18,dont,10,459363,580709,86827,40.763457949647666,95.33284615384615,950.0,62.5666012889337,690,1210,-0.7459497159835882,0,0.0,5355,20.596153846153847,23.159
26000,1137684,1000,stand17,dont,10,474698,558016,104970,41.72494295428256,96.79546153846154,970.0,62.73336798326352,720,1240,-0.510818813744129,0,0.0,7291,28.042307692307695,23.575
26000,1150376,1000,stand16,dont,10,485796,566545,98035,42.229323282126884,96.89426923076923,970.0,63.66652545097821,720,1220,-0.4878121975765926,0,0.0,7521,28.926923076923078,23.580
26000,1164422,1000,stand15,dont,10,494757,578365,91300,42.48949264098411,96.78430769230769,970.0,64.13224099113808,710,1230,-0.5014158647811252,0,0.0,7390,28.423076923076923,23.948
26000,1178917,1000,stand14,dont,10,500783,592338,85796,42.47822365781476,96.47865384615385,960.0,64.47515094788048,720,1240,-0.5461555501735369,0,0.0,6861,26.388461538461538,23.553
26000,1190888,1000,random,hilo,card_counting,383954,762333,44601,32.24098319909177,75.79674230769231,796.0,163.07299524223492,131,1799,-1.4841977763611467,0,0.0,563,2.1653846153846157,23.535
26000,1117301,1000,stand19,hilo,card_counting,415475,635369,66457,37.18559278117535,84.72257307692308,874.0,151.03625241536946,180,1955,-1.0115072824411722,0,0.0,2497,9.603846153846154,25.002
26000,1126704,1000,stand18,hilo,card_counting,459725,580574,86405,40.80264204263054,91.09135,925.0,153.71223337434904,241,2839,-0.5795667530445657,0,0.0,5813,22.357692307692307,24.120
26000,1137864,1000,stand17,hilo,card_counting,473971,559162,104731,41.65445079552565,93.73526923076923,945.0,157.0442755692737,281,2348,-0.3989149395303705,0,0.0,7534,28.97692307692308,25.175
26000,1150446,1000,stand16,hilo,card_counting,485424,566473,98549,42.19441851247255,94.18314615384615,950.0,159.77552157778172,217,2300,-0.3640641437882643,0,0.0,7962,30.623076923076926,24.606
26000,1163947,1000,stand15,hilo,card_counting,495360,576747,91840,42.558638838366356,94.41613461538462,951.0,161.68624324172018,240,2870,-0.34535191570179136,0,0.0,8161,31.388461538461538,24.530
26000,1178949,1000,stand14,hilo,card_counting,500771,592332,85846,42.476052823319755,93.79176923076923,946.0,160.69571591803475,209,2341,-0.38633455371003,0,0.0,7883,30.31923076923077,24.708
26000,1191090,1000,random,dont,15,384273,762041,44776,32.26229755937838,78.2056923076923,775.0,95.32295958405945,445,1240,-2.2863649835681645,0,0.0,257,0.9884615384615384,22.556
26000,1117298,1000,stand19,dont,15,415022,635376,66900,37.14514838476396,87.28726923076923,880.0,93.14367816945732,520,1225,-1.3648517021308046,0,0.0,1973,7.588461538461538,22.938
26000,1126933,1000,stand18,dont,15,459953,580148,86832,40.81458258831714,93.06567307692308,925.0,94.42290852407048,565,1330,-0.7343903117863829,0,0.0,5393,20.742307692307694,23.415
26000,1138080,1000,stand17,dont,15,473844,559532,104704,41.63538591311683,95.05646153846153,955.0,95.12189742671565,595,1330,-0.519705619344598,0,0.0,7160,27.53846153846154,23.172
26000,1150479,1000,stand16,dont,15,484666,567078,98735,42.12732261953499,95.24546153846154,955.0,96.187067017672,580,1315,-0.4943012204192617,0,0.0,7329,28.18846153846154,24.439
26000,1164293,1000,stand15,dont,15,493785,578548,91960,42.4107162028802,95.10982692307692,955.0,96.75368710884923,580,1315,-0.5054249841064521,0,0.0,7227,27.79615384615385,23.545
26000,1178831,1000,stand14,dont,15,501905,590910,86016,42.576501635942726,94.86509615384615,955.0,95.70719917940751,580,1315,-0.5365222146484757,0,0.0,7036,27.061538461538458,23.989
26000,1190996,1000,random,hilo,card_counting,384616,761264,45116,32.29364330358792,75.93839230769231,800.0,161.46896747664312,125,2091,-1.490169168003645,0,0.0,528,2.0307692307692307,23.838
26000,1117292,1000,stand19,hilo,card_counting,415615,634809,66868,37.19842261467906,84.73831538461538,873.0,150.35371183927592,171,1606,-1.0150520681324413,0,0.0,2544,9.784615384615385,23.945
26000,1126839,1000,stand18,hilo,card_counting,459349,580840,86650,40.76438603917685,91.02708076923078,924.0,152.54930142950823,212,2247,-0.588197988891843,0,0.0,5756,22.138461538461538,24.483
26000,1138068,1000,stand17,hilo,card_counting,473763,559366,104939,41.62870759919443,93.80265769230769,946.0,156.7635938725411,240,3114,-0.39533045617282436,0,0.0,7590,29.19230769230769,24.285
26000,1150291,1000,stand16,hilo,card_counting,485063,567112,98116,42.16872078456669,94.10181923076924,950.0,160.6799064106316,266,2839,-0.36707643793104117,0,0.0,7972,30.661538461538463,24.763
26000,1163964,1000,stand15,hilo,card_counting,494343,577842,91779,42.470643421961505,94.09406923076922,948.0,159.7572756179549,284,2543,-0.3696814900220426,0,0.0,7971,30.657692307692308,24.723
26000,1178929,1000,stand14,hilo,card_counting,501309,592031,85589,42.52240805001828,93.97181153846154,947.0,160.70465900276616,210,2534,-0.37510975095219207,0,0.0,7859,30.22692307692308,24.565
26000,1191155,1000,random,dont,20,384383,761499,45273,32.26977177613325,70.99107692307692,700.0,127.06205899714638,260,1200,-2.2830515502329907,0,0.0,293,1.126923076923077,23.360
26000,1117163,1000,stand19,dont,20,415079,635435,66649,37.15473928155515,83.04953846153846,820.0,124.19653225444709,320,1380,-1.3648095668029083,0,0.0,1958,7.5307692307692315,22.991
26000,1126890,1000,stand18,dont,20,459421,580940,86529,40.76893041911811,90.65238461538462,900.0,126.17194381764412,440,1400,-0.7408632301112407,0,0.0,5388,20.72307692307692,23.732
26000,1138143,1000,stand17,dont,20,474750,558525,104868,41.712684609930385,93.55576923076923,940.0,126.47518902854763,440,1480,-0.5095252925675564,0,0.0,7212,27.73846153846154,23.073
26000,1150238,1000,stand16,dont,20,485222,566762,98254,42.184487036595904,93.72769230769231,940.0,127.29617349823833,440,1480,-0.4927334043072788,0,0.0,7449,28.65,23.544
26000,1163898,1000,stand15,dont,20,493869,578355,91674,42.432326544078606,93.50107692307692,940.0,127.48554209853027,460,1400,-0.5097772633621642,0,0.0,7260,27.923076923076923,24.257
26000,1179020,1000,stand14,dont,20,501094,592179,85747,42.50089057013452,92.99346153846155,940.0,129.92020748054222,440,1460,-0.5392955104838335,0,0.0,7005,26.942307692307693,23.565
26000,1190973,1000,random,hilo,card_counting,383810,762044,45119,32.226591198960854,75.91178846153846,799.0,161.66071687226656,131,1395,-1.4900473042869424,0,0.0,554,2.1307692307692307,24.012
26000,1117184,1000,stand19,hilo,card_counting,415673,634783,66728,37.20721027153987,84.73933076923078,874.0,151.4150389529947,213,2111,-1.0078701122618843,0,0.0,2575,9.903846153846153,24.288
26000,1126909,1000,stand18,hilo,card_counting,459579,581706,85624,40.782263696536276,91.06626923076922,925.0,152.86436714721495,205,2082,-0.5844220557055789,0,0.0,5849,22.496153846153845,23.946
26000,1138161,1000,stand17,hilo,card_counting,474191,559090,104880,41.66291060755025,93.84856923076923,946.0,156.9368797493198,262,2497,-0.3919684639491143,0,0.0,7628,29.33846153846154,24.777
26000,1150638,1000,stand16,hilo,card_counting,485365,566635,98638,42.18225019510915,94.19903846153846,950.0,159.8876347809382,211,2945,-0.3628148947483915,0,0.0,7979,30.688461538461535,24.700
26000,1164129,1000,stand15,hilo,card_counting,494850,577964,91315,42.508175640328524,94.27240384615385,950.0,160.76434666821655,288,2693,-0.356272785138529,0,0.0,7931,30.503846153846155,25.341
26000,1179046,1000,stand14,hilo,card_counting,500167,592868,86011,42.42133046547802,93.69945,945.0,158.5417974147545,198,2372,-0.39740624256437534,0,0.0,7688,29.56923076923077,24.693
26000,1191134,1000,random,dont,30,384585,761577,44959,32.287651716324376,56.50176923076923,550.0,190.37410883299194,0,1300,-2.2848816488690766,23,0.08846153846153847,263,1.0115384615384615,22.983
26000,1116985,1000,stand19,dont,30,414733,635422,66830,37.12968392592559,74.53588461538462,730.0,185.75311946720865,100,1570,-1.3708580215316717,0,0.0,1899,7.303846153846154,23.387
26000,1127011,1000,stand18,dont,30,459597,581342,86072,40.78016984749927,85.9525,850.0,188.98623775169648,190,1630,-0.7433080930716555,0,0.0,5337,20.526923076923076,23.150
26000,1137995,1000,stand17,dont,30,474597,558809,104589,41.704664783237185,90.28323076923077,910.0,189.03273650522598,220,1570,-0.514025740218843,0,0.0,7247,27.873076923076923,23.748
26000,1150046,1000,stand16,dont,30,485789,566066,98191,42.2408321058462,90.73726923076923,910.0,190.60181588284195,70,1690,-0.4859728500658321,0,0.0,7512,28.892307692307696,23.546
26000,1164194,1000,stand15,dont,30,493197,578534,92463,42.363815652717676,90.15342307692308,910.0,191.66955104588544,160,1720,-0.5137267171205332,0,0.0,7185,27.634615384615387,23.457
26000,1178751,1000,stand14,dont,30,501253,592184,85314,42.52407845253153,89.50796153846153,910.0,192.8434422599543,100,1600,-0.5440702747566142,0,0.0,7008,26.953846153846158,24.429
26000,1191066,1000,random,hilo,card_counting,384162,762035,44869,32.25362826241367,75.9282923076923,799.0,158.86576713471194,128,1601,-1.515223079613862,0,0.0,517,1.9884615384615385,23.495
26000,1117412,1000,stand19,hilo,card_counting,414770,635614,67028,37.11880667112936,84.6717923076923,874.0,150.89108774316537,195,1758,-1.0158457945772206,0,0.0,2538,9.761538461538462,24.042
26000,1127153,1000,stand18,hilo,card_counting,460554,580453,86146,40.859936494868045,91.16628461538461,925.0,153.40662608574632,185,2677,-0.5758366251844814,0,0.0,5833,22.434615384615384,23.395
26000,1137948,1000,stand17,hilo,card_counting,473302,559992,104654,41.592585952960945,93.59015000000001,944.0,156.53779524236305,283,2998,-0.40947619008404995,0,0.0,7433,28.58846153846154,23.742
26000,1150205,1000,stand16,hilo,card_counting,485806,566376,98023,42.23647088997179,94.13108461538462,950.0,159.91575604173772,215,2722,-0.36700044635274165,0,0.0,7995,30.75,24.332
26000,1164121,1000,stand15,hilo,card_counting,494606,577980,91535,42.48750774189281,94.2574923076923,949.0,157.58545633131803,255,2329,-0.36440594366997114,0,0.0,7923,30.473076923076924,24.085
26000,1178979,1000,stand14,hilo,card_counting,501138,592255,85586,42.50610061756825,93.903,947.0,158.72316219445838,276,2424,-0.38412793165816045,0,0.0,7713,29.665384615384617,24.375
26000,1190746,1000,random,dont,5p,384141,761675,44930,32.26053247292034,48.637684615384615,454.0,156.37494103590706,148,1722,-3.2845617746913485,0,0.0,182,0.7000000000000001,22.283
26000,1117313,1000,stand19,dont,5p,414975,635080,67258,37.140443188256114,65.70077307692308,613.0,209.12977262087324,198,2326,-1.6400929668324766,0,0.0,1681,6.4653846153846155,22.409
26000,1127133,1000,stand18,dont,5p,459198,581135,86800,40.74035628448462,79.1864076923077,745.0,252.06718667194534,253,2840,-0.8257160554094772,0,0.0,4661,17.926923076923078,22.976
26000,1137837,1000,stand17,dont,5p,473152,559957,104728,41.58346054839138,84.82211153846154,817.0,273.8224073905766,251,2855,-0.5542968015721566,0,0.0,6366,24.484615384615385,22.948
26000,1150659,1000,stand16,dont,5p,484772,567755,98132,42.12994466649111,85.4205423076923,818.0,277.2667538593435,241,2698,-0.5258278350856229,0,0.0,6512,25.046153846153846,23.046
26000,1164019,1000,stand15,dont,5p,494720,577387,91912,42.50102446781367,85.39639615384615,818.0,276.7679230326641,241,2850,-0.5276479906390863,0,0.0,6442,24.776923076923076,23.537
26000,1179233,1000,stand14,dont,5p,501209,591970,86054,42.502965910892925,84.14521538461538,783.0,277.41428150546085,228,2694,-0.5715201297260004,0,0.0,5992,23.046153846153846,23.134
26000,1190919,1000,random,hilo,card_counting,384800,761324,44795,32.31118153291702,75.84148461538462,799.0,161.03441695594012,138,1518,-1.5002082064994395,0,0.0,539,2.073076923076923,23.390
26000,1117187,1000,stand19,hilo,card_counting,416301,633876,67010,37.26332297099769,84.90907692307692,875.0,152.2727604280939,173,2324,-0.991045478816896,0,0.0,2565,9.865384615384615,23.259
26000,1126739,1000,stand18,hilo,card_counting,458306,581678,86755,40.67543592615503,90.85105,923.0,156.03278863562244,193,2394,-0.5863479131533824,0,0.0,5757,22.142307692307693,23.231
26000,1138148,1000,stand17,hilo,card_counting,474603,558733,104812,41.6995856426405,93.81891538461538,945.0,156.95739737584546,269,2667,-0.3938065181205555,0,0.0,7586,29.176923076923078,24.202
26000,1150754,1000,stand16,hilo,card_counting,485791,566317,98646,42.21501728431967,94.24456153846154,950.0,159.43760480200143,236,2430,-0.360983750896527,0,0.0,7946,30.56153846153846,23.461
26000,1163903,1000,stand15,hilo,card_counting,495033,577407,91463,42.53215259347214,94.1788076923077,950.0,159.75199132051014,221,2582,-0.3643893424785711,0,0.0,8054,30.97692307692308,24.253
26000,1179173,1000,stand14,hilo,card_counting,501360,592120,85693,42.517934179293455,93.81653076923077,947.0,161.22173550204042,224,2602,-0.38353818804357015,0,0.0,7865,30.25,23.792
26000,1190962,1000,random,dont,10p,383965,762071,44926,32.239903540163326,23.25636923076923,183.0,165.52681605342232,24,2022,-4.636326161463918,0,0.0,113,0.43461538461538457,22.100
26000,1117249,1000,stand19,dont,10p,415004,635079,67166,37.145166386365084,42.54643846153846,340.0,290.8510636153943,45,5452,-1.9753602006570279,0,0.0,1142,4.392307692307693,22.926
26000,1126964,1000,stand18,dont,10p,460509,580254,86201,40.86279597218722,63.3058,502.0,446.4877422660626,45,9864,-0.8218411509746192,0,0.0,3890,14.961538461538462,22.387
26000,1138171,1000,stand17,dont,10p,472987,560441,104743,41.55676080307792,71.54293076923078,599.0,496.9846256632123,58,6173,-0.5725945584894916,0,0.0,5171,19.888461538461538,22.411
26000,1150138,1000,stand16,dont,10p,485379,566734,98025,42.20180534857556,73.14818461538462,602.0,514.7556064911475,70,6670,-0.5216420189699704,0,0.0,5308,20.415384615384617,23.378
26000,1163930,1000,stand15,dont,10p,493912,578068,91950,42.434854329727735,72.31535,599.0,508.793789780603,53,6670,-0.5441231901029668,0,0.0,5080,19.538461538461537,22.723
26000,1178944,1000,stand14,dont,10p,502011,590954,85979,42.581411839748114,71.08561538461538,589.0,514.4635327863367,57,7423,-0.5620298188830642,0,0.0,4864,18.70769230769231,23.339
26000,1190933,1000,random,hilo,card_counting,383781,762437,44715,32.22523853147071,75.85621153846154,798.0,161.28544722838228,140,1504,-1.4969601335048255,0,0.0,536,2.0615384615384613,22.896
